  x  y  lat    lon    sand clay color  fractional coverage of grid by vegetation class (Must/Should Add to 1.0)
  (Deg)     (Deg)  (%/100)   index  1    2    3    4    5    6    7    8    9    10   11   12   13   14   15   16   17   18
57  2  38.8824  -106.9922  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
58  2  38.88242  -106.9911  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
59  2  38.88244  -106.9899  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
60  2  38.88246  -106.9888  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
61  2  38.88248  -106.9876  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
62  2  38.8825  -106.9865  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
63  2  38.88252  -106.9853  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
64  2  38.88254  -106.9842  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
65  2  38.88256  -106.983  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
66  2  38.88258  -106.9819  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
67  2  38.8826  -106.9807  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
68  2  38.88262  -106.9796  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
69  2  38.88264  -106.9784  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
70  2  38.88266  -106.9772  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
71  2  38.88268  -106.9761  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
